Unnamed: 0,User,CREATED_AT,LABEL,STEMMING WORDS,LIKE COUNT,FOLLOWERS COUNT,RETWEET COUNT
1,1.42E+18,7/31/2021 17:39,Sport,හුංගම පල්ලෙගම හයිරයිඩස් ක්රීඩා පිටිය ග්රාමිය වොලිබෝල් ක්රීඩාංගනය ජනතා අයිතියට පැවරී ප්රාදේශීය ලේකම් කොට්ඨාශ එක් පොදු ක්රීඩා පිටියක් සංවර්ධන කිරීමේ වැඩසටහන යටතේ ක්රිඩාංගණ සංවර්ධන කර අමාත්ය නාමල් රාජපක්ෂ මැතිතුමන් ප්රධානත්වය අද ජනතා අයිතියට පත්විය,0,41,0
1,1.42E+18,7/31/2021 15:38,Sport,ඔව්මෙතන අපේ ක්රීඩකයින්ට ඇදුම්ගැන ප්රශ්නයක් කතා කලේ විශේෂයෙන් මලල ක්රීඩා වෙ,0,5572,0
1,1.42E+18,7/31/2021 15:23,Sport,තහනම ලක් කොට අංගම්පොර සටන් කලාව කැබිනට් පත්රිකාවක් ඉවත්කොට වසර තුල ගැසට් කිරීමට පියවර ගන්නා ක්රීඩා තරුණ කටයුතු අමාත්ය නාමල් රාජපක්ෂ මහතා පවසයි ජාතික ක්රීඩා සතිය නිමිත්තෙන් පිළිකුත්තුව පුරාණ රජමහ විහාරස්ථාන භූමියේදී පැවැති,0,105,0
1,1.42E+18,7/31/2021 14:10,Sport,එකේ මිල්කා පටන්ගත් තැනම බැලන්ස් නැතුව වැටෙනව ඔලිම්පික් එකක ක්රීඩා විලාසය කියල,1,60,2
1,1.42E+18,7/31/2021 14:04,Sport,අපි හැමදාම කලේ අතීතයේ දිහා බලාගෙන ආඩම්බර වෙනවා ඒකාලේ මෙහෙම හැදුව කියලා අද චීනට දෙනවා,2,60,0
1,1.42E+18,7/31/2021 9:51,Sport,ඉන්දියාව පැවති තරඟ ජයග්රහණ කරා මෙහෙයවූ අතිගරු ජනාධිපති ගොටාබය රාජපක්ස මැතිඳුන්ටත් අහමති මහින්ද රාජපක්ස මැතිඳුන්ටත් ක්රීඩා ඇමති නාමල් රාජපක්ස මැටිතුමන්ටත් ජයගම,2,370,1
1,1.42E+18,7/31/2021 8:07,Sport,නිකමට හිතන්නකො අපේ රටේ ක්රීඩා කියල තිබුනෙ ඇත්ලටික්ස් විතරයි කියල එහෙනම් අපේ ජීවිත පට්ට බෝරින් වෙයි නෙහ් පෙරුම් පුරාගෙන බලන් ඉන්න ඉවෙන්ට් එක තප්පර ගානක ඉවරවෙනව වගේද ක්රිකට් කෙලින්ම අපේ දවසක්ම කාල දානවනෙ වී ආර් සෝ ලකී නේහ්,19,954,0
1,1.42E+18,7/31/2021 6:53,Sport,මෙවර ඔලිම්පික් ක්රීඩා උළෙලේ ශ්රී ලංකා නියෝජන කරමින් යුපුන් අබේකෝන් අද තරග බිමට පිවිසී නියමිතව තිබේ මීටර පිරිමි ධාවන ඉසව් සදහා තරඟ ශ්රී ලංකා වේලාවෙන් අද පස්වරු පැවැත්වී නියමිතයි,0,105,1
1,1.42E+18,7/31/2021 6:08,Sport,පෝට් සිටි හි පිහිටි ගොල්ෆ් ක්රීඩා පිටිය අද ජනතාවට විවෘත කරයි,1,1018,1
1,1.42E+18,7/31/2021 6:00,Sport,ජාතික ක්රීඩා දිනය අද,0,2025,2
1,1.42E+18,7/30/2021 14:39,Sport,විනය කමිටුවෙන් නිර්දේශිත දඬුවම් විධායක කමිටු යළි සලකා බැලීම අගය කළ යුතුයි ලැබුණු අවස්ථාවෙන් ප්රයෝජන අරගෙන හොඳ පුහුණු වෙලා තහනම් කාලයෙන් පසුව රට කැපවීමෙන් ක්රීඩා කරන්න,2,2078,0
1,1.42E+18,7/30/2021 14:24,Entertainment,ලෝකයේ වමතින් ක්රීඩා නොකල හැකි එකම ක්රීඩාව මොකක් කියලා දන්න,2,10,0
1,1.42E+18,7/30/2021 12:18,Sport,සිව් වරක් ඔලිම්පික් කිරුළු දැරූ ජිම්නාස්ටික් ශූරි ක්රීඩා ලෝලීන් ඇස් කඳුළ එක් කරයි,1,8026,0
1,1.42E+18,7/30/2021 8:44,Sport,ඔබලා ඉතාලි ක්රිකට් කණ්ඩායමේ කුඩාම කණ්ඩායමක් පුහුණු කළ යුතුයිඑක්කෝ ඔබේ,0,20246,0
1,1.42E+18,7/30/2021 7:40,Sport,ජාතික ක්රීඩා දින තේමා ගීතය ජය හඹා ලොවම කළඹන බය නොබා පෙරට පරදමින් පරාජිත අභියෝග කරයි ලොවට පැරදුම පරදන කාටත පුලුවන් දිරියෙන් දිදුළන කාටත පුලුවන් ජව පිටිය ජයගෙන දිය දෙබෑ කරන් පිහිනන හිරු පරාද කර අවදිව නිමා කළේ අදිටන අරමුණ හඳුනන කාටත පුලුවන්,7,194,0
1,1.42E+18,7/30/2021 7:34,Sport,ක්රීඩා සංගම් නියාමන පාර්ලිමේන්තු පනත,0,35,0
1,1.42E+18,7/30/2021 6:31,Sport,ටෝකියෝ ඔලිම්පික්හි වෙනි දින අද මලල ක්රීඩා ඉසව් ආරම්භ කරමින් පැවති ඉසව්වෙ සිව්වන මූලික වටයට ඉරිපත් වූ ශ්රීලංකා මලල ක්රීඩික නිමාලි ලියනආරච්චි එහි ස්ථානය ලබා ගනිමින් තරඟ අවසන් කරන ලදී,1,118,0
1,1.42E+18,7/30/2021 5:07,Sport,ඉන්දියාව පැවති තරගාවලිය ජයග්රහණ කරා මෙහෙයවූ අතිගරු ගෝඨාබය රාජපක්ෂ ජනාධිපති තුමා ත් අගමැති මහින්ද රාජපක්ෂ මැතිතුමා ත් ක්රීඩා ඇමති නාමල් රාජපක්ෂ මැතිතුමා ත් තිරය පිටුපස සිටිමින් සැබෑ නායකත්ව දුන් බැසිල් රාජපක්ෂ මැතිතුමා ත්,5,975,1
1,1.42E+18,7/30/2021 4:59,Sport,චීනයේ මුලු ක්රීඩා ක්ෂේත්රයට විරුද්ධව දැඩි බොරු ප්රචාරය බටහිර අධිරාජ්යවාදී මාද්ය ගෙන යන්නේ නිසවෙනි චීනයේ ජයග්රහන සමාජවාදී ඒකාදිපතියන්ගේ කුමණ්ත්රනයක් හුවා දක්වමින් සිටී,3,272,0
1,1.42E+18,7/30/2021 4:31,Sport,කොහොම අපේ ක්රීඩා ඇමතිතුමා ලස්සන,6,2167,1
1,1.42E+18,7/30/2021 3:38,Other,අවාසනාව ස්ත්රීපුරුෂභාවය වෙනස්කොට සැලකීමේ අවස්ථාව ක්රීඩා ක්ෂේත්රයේ බහුල,14,48051,0
1,1.42E+18,7/30/2021 3:33,Sport,ඔලිම්පික් තරග අද පැවැත්වුණ මලල ක්රීඩා මීටර කාන්තා ඉසව්වේදී නිමාලි හිමි වූ තැන,1,837,1
1,1.42E+18,7/30/2021 2:36,Sport,කියලා වැඩක් නැහැ ටීම් එකක කැපවී අවතක්සේරු කරනවා කවදාවත් ක්රීඩා කරලා නැතුව,1,269,0
1,1.42E+18,7/30/2021 2:15,Other,දුම්බීම රටක ක්රීඩාවට හිතකර වුන එකම අවස්ථාව ක්රීඩා වාර්තා පොත් අතරට එක්වේවිද,13,368,0
1,1.42E+18,7/30/2021 0:34,Sport,කඟවේණුන්ගේ ජවය උරගා බැලෙන ඔලිම්පික් මලල ක්රීඩා වසන්තය ඇරඹේ,1,1607,1
1,1.42E+18,7/29/2021 15:28,Entertainment,ජාතික ක්රීඩා විකාශය බලන්න,2,6472,2
1,1.42E+18,7/29/2021 14:34,Sport,ක්රීඩා ලෝලීන් හැටියට විරෝධය පානවා,1,854,0
1,1.42E+18,7/29/2021 13:18,Sport,ඕස්ට්රේලියා මලල ක්රීඩා කණ්ඩාය නිරෝධායනයට,0,837,0
1,1.42E+18,7/29/2021 13:12,Sport,මේධානී ජයමාන්න ලෝක ශූරතා කණිෂ්ඨ මලල ක්රීඩා තරගාවලියට සුදුසුකම් ලැබූ හැට,1,0,0
1,1.42E+18,7/29/2021 11:08,Sport,ඇත්තට වැඩ බැරි උන් ඇමතිකම් ජනාධිපති කම් ඔලිම්පික් කණ්ඩායමට වෙතත් හරි හමන ක්රීඩා නිළ ඇඳුමක බලාපොරොත්තු විමද විහිළුවකි මොන පදක්කම්,0,673,0
